Linux 5.4.0-164-generic (node0.gp27-206541.cs523-uiuc-sp24-pg0.wisc.cloudlab.us) 	05/10/2024 	_x86_64_	(40 CPU)

07:32:33 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
07:34:45 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:46 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:47 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:48 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:49 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:50 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:51 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:52 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:53 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:54 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:55 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:56 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:57 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:58 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:59 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:00 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:01 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:02 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:03 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:04 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:05 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:06 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:07 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:08 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:09 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:10 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
